213,0.70427
193,0.94056
124,0.79208
218,0.91371
223,0.87467
156,0.83975
228,0.87197
134,0.83402
243,0.8636
184,0.78845
132,0.83537
174,0.73576
258,0.846
944,0.61347
136,0.74726
273,0.79919
138,0.83931
293,0.81591
964,0.7388
182,0.78228
298,0.70758
